Date,VVC-Price,VVC-RT,% Buys,% Sells,BS Ratio,CG-Price,CG-RT,CG-BSR,MTI,Trend
10/22/15,36.587,0.97,17.3,18.1,0.96,G,Y,Y,1.02,UpUp
10/23/15,36.873,0.98,20.5,17.6,1.16,G,Y,G,1.08,C/Up
10/26/15,36.799,0.97,17.2,18.5,0.93,Y,Y,R,1.06,UpUp
10/27/15,36.567,0.95,14.9,19.5,0.77,R,R,R,1.0,DnUp
10/28/15,37.049,0.99,19.8,16.7,1.19,G,Y,G,1.08,UpUp
10/29/15,36.909,0.98,17.9,17.9,1.0,Y,Y,Y,1.07,UpUp
10/30/15,36.892,0.97,17.6,18.2,0.97,Y,R,R,1.06,UpUp
11/2/15,37.292,1.01,23.1,15.3,1.51,G,G,G,1.18,UpUp
11/3/15,37.38,1.03,26.4,12.9,2.05,Y,G,G,1.32,UpUp
11/4/15,37.328,1.03,25.0,13.7,1.83,Y,Y,Y,1.35,UpUp
11/5/15,37.278,1.02,24.9,15.6,1.6,Y,Y,Y,1.32,UpUp
11/6/15,37.285,1.02,24.2,16.0,1.51,G,Y,Y,1.29,UpUp
11/9/15,36.944,0.98,18.1,17.3,1.05,Y,R,Y,1.17,DnUp
11/10/15,36.959,0.99,19.7,17.0,1.16,Y,Y,Y,1.13,DnUp
11/11/15,36.82,0.98,18.7,18.7,1.0,R,R,Y,1.08,DnUp
11/12/15,36.349,0.94,12.9,21.7,0.59,R,R,R,0.97,DnDn
11/13/15,36.086,0.93,10.9,22.8,0.48,Y,R,R,0.88,DnDn
11/16/15,36.387,0.96,15.7,21.0,0.75,Y,Y,Y,0.9,DnDn
11/17/15,36.366,0.95,14.0,21.6,0.65,R,R,R,0.89,C/Dn
11/18/15,36.715,0.97,18.8,20.6,0.91,Y,Y,Y,0.95,DnDn
11/19/15,36.726,0.97,19.4,20.8,0.94,Y,Y,Y,0.98,UpDn
11/20/15,36.855,0.98,21.4,20.9,1.02,G,Y,G,1.02,UpUp
11/23/15,36.927,0.97,19.0,20.6,0.92,G,Y,R,1.04,UpUp
11/24/15,37.014,0.99,19.7,17.7,1.11,Y,Y,G,1.08,UpUp
11/25/15,37.133,1.0,20.7,17.1,1.21,G,Y,G,1.13,UpUp
11/27/15,37.217,1.0,21.6,17.0,1.27,G,Y,G,1.17,C/Up
11/30/15,37.094,0.99,19.9,17.2,1.16,Y,Y,Y,1.16,UpUp
12/1/15,37.298,1.0,21.9,15.8,1.39,G,Y,G,1.21,UpUp
12/2/15,37.006,0.98,17.2,18.0,0.96,R,R,R,1.14,DnUp
12/3/15,36.527,0.95,12.5,20.0,0.63,Y,R,R,1.02,DnUp
12/4/15,36.869,0.96,17.3,20.2,0.86,Y,Y,Y,1.02,DnUp
12/7/15,36.528,0.93,14.0,23.5,0.59,R,R,R,0.95,DnDn
12/8/15,36.356,0.92,11.1,23.1,0.48,Y,R,R,0.89,DnDn
12/9/15,36.11,0.91,8.8,23.7,0.37,R,R,R,0.83,C/Dn
12/10/15,36.163,0.91,9.2,23.7,0.39,Y,Y,Y,0.81,DnDn
12/11/15,35.567,0.87,6.5,29.2,0.22,R,R,R,0.73,DnDn
12/14/15,35.466,0.87,7.2,30.3,0.24,R,Y,Y,0.69,DnDn
12/15/15,35.786,0.9,8.5,26.8,0.32,Y,Y,Y,0.71,DnDn
12/16/15,36.211,0.94,12.4,23.6,0.53,Y,Y,Y,0.77,UpDn
12/17/15,35.91,0.92,9.8,26.0,0.38,R,Y,R,0.77,DnDn
12/18/15,35.475,0.9,7.8,28.0,0.28,R,Y,Y,0.72,DnDn
12/21/15,35.621,0.92,8.4,26.7,0.32,Y,Y,Y,0.71,UpDn
12/22/15,35.865,0.92,8.2,23.4,0.35,G,Y,Y,0.74,UpDn
12/23/15,36.241,0.96,10.1,19.9,0.51,G,Y,Y,0.81,UpDn
12/24/15,36.258,0.96,10.5,19.7,0.53,Y,Y,Y,0.84,UpDn
12/28/15,36.133,0.93,8.6,22.7,0.38,Y,Y,Y,0.84,UpDn
12/29/15,36.378,0.94,9.5,20.5,0.46,G,Y,Y,0.89,UpDn
12/30/15,36.153,0.92,8.2,22.7,0.36,Y,Y,Y,0.87,UpDn
12/31/15,35.998,0.91,6.9,22.7,0.31,Y,R,R,0.84,DnDn
1/4/16,35.438,0.89,5.1,26.2,0.19,R,R,R,0.76,DnDn
1/5/16,35.497,0.89,5.6,25.1,0.22,Y,Y,Y,0.73,DnDn
1/6/16,35.078,0.87,5.2,30.7,0.17,Y,R,R,0.68,DnDn
1/7/16,34.364,0.82,4.3,41.1,0.1,R,R,R,0.6,DnDn
1/8/16,34.006,0.8,3.9,46.4,0.08,R,R,R,0.55,DnDn
1/11/16,33.888,0.81,4.4,45.6,0.1,R,Y,Y,0.52,DnDn
1/12/16,34.001,0.81,4.3,43.4,0.1,Y,Y,Y,0.52,DnDn
1/13/16,33.259,0.77,3.0,54.1,0.06,R,R,R,0.47,DnDn
1/14/16,33.555,0.79,3.6,49.7,0.07,Y,Y,Y,0.48,DnDn
1/15/16,33.012,0.76,3.2,59.0,0.05,R,R,R,0.44,DnDn
1/19/16,32.937,0.76,3.1,55.9,0.06,R,Y,Y,0.43,DnDn
1/20/16,32.762,0.75,2.8,59.7,0.05,R,R,R,0.41,DnDn
1/21/16,32.828,0.77,2.9,58.1,0.05,Y,Y,Y,0.42,DnDn
1/22/16,33.411,0.82,3.6,47.8,0.08,Y,Y,Y,0.47,DnDn
1/25/16,32.997,0.78,3.3,54.7,0.06,R,Y,Y,0.48,DnDn
1/26/16,33.385,0.82,4.0,44.2,0.09,Y,Y,Y,0.51,UpDn
1/27/16,33.088,0.8,3.7,47.7,0.08,Y,Y,Y,0.52,UpDn
1/28/16,33.139,0.81,4.5,45.7,0.1,G,Y,Y,0.55,UpDn
1/29/16,33.87,0.87,6.5,36.9,0.18,G,Y,Y,0.65,UpDn
2/1/16,33.891,0.86,6.7,38.5,0.17,Y,Y,Y,0.7,UpDn
2/2/16,33.389,0.83,6.5,41.0,0.16,Y,Y,Y,0.67,UpDn
2/3/16,33.435,0.85,7.6,39.3,0.19,G,Y,Y,0.66,UpDn
2/4/16,33.539,0.87,8.5,36.8,0.23,G,Y,Y,0.67,UpDn
2/5/16,32.878,0.83,7.7,43.5,0.18,Y,R,Y,0.64,DnDn
2/8/16,32.374,0.8,7.1,49.1,0.14,R,R,R,0.59,DnDn
2/9/16,32.233,0.79,6.5,49.3,0.13,R,R,R,0.56,DnDn
2/10/16,32.304,0.79,6.5,49.7,0.13,Y,Y,Y,0.55,DnDn
2/11/16,31.996,0.77,6.2,55.2,0.11,Y,R,R,0.53,DnDn
2/12/16,32.434,0.8,6.4,48.7,0.13,Y,Y,Y,0.55,DnDn
